user_id,birthday,gender,auction_id,cat_id,cat1,property,buy_mount,day,birthday_date,day_date,age
81793389,20130904,0,4192029603,50012396,50022520,21458:34713035;3886960:28185464;1633959:28185464;2397831:16561404;4870743:8290192;22334:33553046;1628665:29790;21967:29773;21967:29774;21967:29775,1,20130318,2013-09-04,2013-03-18,-6
82783545,20140416,1,7654468248,50007011,50008168,21458:31832;13023209:7175883,2,20140321,2014-04-16,2014-03-21,-1
83472357,20130120,1,12555432766,50005982,50014815,1628665:3233941;1628665:29796;11570598:106576;11570530:28619;5112560:108284;21458:27514171;7666677:3412568;1633959:3799000;2397831:33557,1,20130611,2013-01-20,2013-06-11,5
84835944,20111008,0,9572765527,50018831,50014815,21458:34096;7255171:4339941;7262197:71038080;21487:107056168;6798969:51746;7250727:21892;33337:71287675,1,20121008,2011-10-08,2012-10-08,12
86731623,20131226,0,36255777443,50010557,50008168,21458:80465867;1633959:4451999;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;22019:3284610;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93470;1627368:3218564;1627349:114518;1628432:3230662;13394971:29563;3988915:7197959;2904342:31004;13395135:30912;1628348:11468,1,20131213,2013-12-26,2013-12-13,0
87659835,20110930,1,4600695918,50023732,28,21458:4011457;16044520:5556004;11666049:62519847;11684888:104528257;33969:43419;21475:11488282,1,20130424,2011-09-30,2013-04-24,19
88290456,20090118,0,17077213987,50010566,50008168,21458:114157499;1633959:107747228;25935:31381;32047:93470;1628348:11468;3988915:104912;2904342:30905;1628366:32799;13394971:31379;1628665:3233942;1628665:92012;1628665:3233938;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,20130423,2009-01-18,2013-04-23,51
89520261,19840616,0,14464691980,50012451,50008168,21458:3325877;1633959:120018409;33162:30915;3156768:4069612;25935:31381;13512069:31494;1628324:3229493;1628324:3473865;1628665:29796;1628665:29793;1628665:29782;22019:3340598;22019:34731;22019:2026;33030:31160;3156768:3979320;3156768:28695579;1628324:3229496,1,20120923,1984-06-16,2012-09-23,339
91177545,20100203,0,38600977799,121466023,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;25935:21991;13023209:4483371,1,20141029,2010-02-03,2014-10-29,56
92116962,20120526,1,14767143572,50014272,50014815,3748803:37769102;21458:21909;5661535:73641417;7711328:51223;5260764:28477,2,20121010,2012-05-26,2012-10-10,5
93332442,20111102,0,37317558555,50013207,50008168,21458:3473062;13023209:143765174;25935:21991;1628665:3233941;1628665:3233942;22121:65820315;122217801:125938;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;22009:29800;22066:30993;22061:109080;122217806:30903;1628348:11468,1,20140319,2011-11-02,2014-03-19,28
94472106,20091105,0,20550040389,50013711,50008168,21458:11580;1628665:29790;1628665:29799;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;23181:31429;35779:131770;1628366:30916;25935:21991;8151548:29809;13394971:30993;13395135:30912,1,20121224,2009-11-05,2012-12-24,37
95428725,20120331,0,25921288431,251725,28,21458:129188456;13023209:690915475;46037845:690915475;14215263:52992;21479:3262142;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:29784;1628665:133527;1628665:108579;1628665:29785,1,20140909,2012-03-31,2014-09-09,30
96476817,20120813,0,16782984369,50010555,50008168,25935:31381;1628665:3233942;1628665:61550;1628665:29778;1628665:3233938;22019:3238327;22019:3228688;22019:3265977;22019:3248884;22019:3340598;3783431:38363839;1628366:30915;8151548:29800;3988915:104912;1628348:11468;3731658:30903;21458:71286904;18451527:3771721;1633959:3771721,1,20130217,2012-08-13,2013-02-17,6
97489185,20140429,1,16568126633,50012245,50014815,1628665:3233941;34682:29773;34682:29774;21458:3321752;1956054:4546929,3,20131205,2014-04-29,2013-12-05,-4
98246781,20120618,1,42687826427,50010544,50008168,25935:21990;1628665:3233940;1628665:29799;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93471;122218020:46055;33069:104912;22121:117257297;22066:3269223;22061:30912;13510285:3450338;6863019:3269149;21458:32114552,1,20150116,2012-06-18,2015-01-16,31
99665637,20130926,2,40902072385,50006602,50008168,10984217:46155;21479:106713;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;21475:9319927;21475:7202757;21475:3472605;21475:3473865;122217803:30916;25935:31381;21458:142036798,1,20141205,2013-09-26,2014-12-05,15
102088293,20130525,1,10896260765,50018202,38,21458:138741;7230736:93826565;10011850:75369289;5393572:75369289;33595:44902;21475:137313;6933553:3313169;6933666:68145978,1,20120723,2013-05-25,2012-07-23,-10
105361095,20130116,1,17973523949,50018831,50014815,21458:21897;7255172:30659;1828059:38481;21487:29773;6798969:10797089;7250727:3218944;33337:17911787,1,20130128,2013-01-16,2013-01-28,0
106828323,20140201,0,19622521690,50012835,50014815,21458:119533678;50137560:298504407;1628665:29796;1628665:29784;1628665:29782;122451853:6474327;1628149:110568,1,20140615,2014-02-01,2014-06-15,4
109404219,20070409,0,42233164199,121484062,50008168,21458:123090355;1628665:3233936;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122277773:21980;18553309:131776;122217803:30916;25935:21991;22009:27417714;22066:29563;22061:21671,1,20141202,2007-04-09,2014-12-02,92
111621945,20130809,1,37405203875,50010558,50008168,21458:243086408;13023209:4941596;25935:21990;1628348:11468;10144346:29641134;22009:21671;122217965:3218241;122217803:30915;22066:31379;33069:104880;22061:14033338;33203:3502330;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;32047:93471;122217973:30363;1628306:3229402,1,20140409,2013-08-09,2014-04-09,8
113243127,20110226,0,19048924386,50024235,28,21458:3864886;29161562:3808202;11684888:104528258;1628665:108579;21475:137325,1,20130605,2011-02-26,2013-06-05,28
114558810,20080914,0,12254334853,50010236,50014815,21458:132623648;15824052:63600462;2815901:138661661;3091143:29821535,1,20140508,2008-09-14,2014-05-08,68
115930791,20130519,0,16001019378,50006602,50008168,30497:46154;30498:46160;1628665:3233941;1628324:7202757;5426651:29841;1628366:3230095;25935:31381;21458:128214526;1633959:135168,1,20130511,2013-05-19,2013-05-11,0
116466705,20130101,0,16949927732,50010549,50008168,21458:46906;1633959:126113577;25935:21991;1628348:3229644;1627349:11462;3988915:104911;2904342:11580;13394971:30993;8151548:106665;13395135:30912;2919054:11337999;1628665:29787;1628665:29799;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748;32047:93470;6863019:148660028,1,20131111,2013-01-01,2013-11-11,10
116466705,20130101,0,37893437620,50010558,50008168,21458:559356140;13023209:108340479;25935:21991;1628348:3229644;10144346:29641138;22009:27417714;122217965:3227750;122217803:30914;22066:30993;33069:104880;22061:14033338;33203:3502330;1628665:3233942;1628665:92012;1628665:29784;1628665:29782;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;32047:93470;122217973:3229394;1628306:3229402,1,20140329,2013-01-01,2014-03-29,14
118300134,20110503,0,23594708318,50013636,50008168,21458:225767633;36798071:3053;1628665:108579;1628665:29785;25935:21991;32047:93470;22019:34731;22019:2026;22019:3238422;22019:50793479;22019:3251926;22019:3263874;22135:31412;1628366:30915;8151548:3309760;13529746:21982;13394971:30993;13539026:21984,1,20130504,2011-05-03,2013-05-04,24
119784861,20120327,0,20796936076,50140021,50008168,21458:120325094;22019:2026;22019:34731;22019:3265977;22019:3287412;22019:3340598;22019:50793479;22185:21991;22334:30916;30640:93470;1628385:114518;1628665:23420;1628665:23423;1628665:23424;1628665:29784;1628665:3233938;8151548:29806;13395135:109080;1633959:3757818,1,20121129,2012-03-27,2012-11-29,8
123044613,20111210,1,7686784451,50013076,28,21475:114227;12343846:45303;11684888:104528258;21458:6586077,1,20120911,2011-12-10,2012-09-11,9
124527924,20110930,1,9590124906,50013711,50008168,21458:4224125;1633959:56173426;23181:31427;1628665:3233942;22019:2026;22019:50793479;35779:131771;1628366:30915;25935:21991,1,20121018,2011-09-30,2012-10-18,13
126581934,20110519,0,17509603102,50010544,50008168,21458:46888;1633959:178230294;25935:21991;1628021:46055;3988915:104912;2904342:30907;13394971:31377;8151548:109279;13395135:3256499;13510285:3450338;2919706:3269152;1628665:3233938;22019:3340598;22019:34731;22019:2026;22019:50793479,1,20121208,2011-05-19,2012-12-08,19
127931487,20120703,0,16522031119,50013711,50008168,21458:28911;22019:3261251;22019:3275004;23181:31429;25935:21991;35779:131770;1628366:30915;1628665:3233941;8151548:29800;13394971:30993;13395135:33213,1,20120803,2012-07-03,2012-08-03,1
130211481,20081209,0,38840988377,121466023,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;25935:21991,2,20140703,2008-12-09,2014-07-03,67
131021484,20091008,0,15647837835,50006602,50008168,30497:46155;30498:46160;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628324:3473865;1628366:32799;25935:31381,1,20120910,2009-10-08,2012-09-10,35
132357204,20111125,1,3331637994,50012777,50014815,21458:3276130;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1633959:6094431,1,20130907,2011-11-25,2013-09-07,22
133595268,20110919,1,22373364858,50023790,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;11945730:125113;11945730:47034;11945730:131623;11945730:2054;11945730:48107;11945730:93943;11945730:21805;11945730:47734;11945697:107545789;21475:137325;11666049:40203,1,20130427,2011-09-19,2013-04-27,19
136997100,20130113,1,35447551022,50013636,50008168,21458:29756143;1633959:345171494;13583179:345171494;25935:31381;32047:93471;22135:31412;1628366:30916;8151548:3228791;13529746:21983;13529646:117906617;22022:110150624;1628665:3233942;1628665:29778;1628665:3233938;1628665:29782;22019:3238327;22019:3228688;22019:3265977;22019:3248884;22019:3340598;22019:34731;22019:2026,1,20131111,2013-01-13,2013-11-11,10
138180945,20080928,0,18706404728,50014863,50014815,21458:30992,5,20140515,2008-09-28,2014-05-15,68
139924698,20120117,1,37310042870,50012361,122650008,1628665:3233942;1628665:29796;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;122217803:30914;122217981:104866;21948:3228727;35730:125116;122218021:21828;22061:30912;25935:21991;25935:21990;122277820:29859;21458:3716749;2397831:16560881,1,20140526,2012-01-17,2014-05-26,28
141595593,20081222,0,16902388198,50016243,28,21458:3818842;32258407:3392578;1628665:3233941;1628665:3233942;1628665:3233939;21475:135183931;11649846:104260753;11666049:40203,1,20140425,2008-12-22,2014-04-25,64
143220732,20081216,1,36614249895,50010542,50008168,21458:30992;13023209:41568795;25935:21990;1628665:3233936;1628665:29798;1628665:3233938;1628665:29793;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;32047:93472;122217803:30914;122217965:3227750;33069:104880;22066:30993;22061:30912,1,20141010,2008-12-16,2014-10-10,70
150404943,20050618,0,21726207611,50012365,122650008,21458:280586167;1633959:12346;1628366:30916;2397831:16561295;23346:46084;8185015:3229359;8185016:31619;8185018:31686;1629233:14543980;3034215:3224847;8185021:31415;8185017:31691;2232918:14466535;25935:21991;25935:21990;1628665:29784;1628665:29796;1628665:133527;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;39124336:31536,1,20130810,2005-06-18,2013-08-10,98
151742451,20140121,2,40040237715,50012838,50014815,21458:135366222;13023209:3281445;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782,1,20140920,2014-01-21,2014-09-20,8
154930665,20110218,0,27262968502,50006602,50008168,21458:101745599;1633959:335296282;30497:21986;30498:30690;1628366:32799;25935:21991;1628665:3233942;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:29785;1628665:29799;1628324:3473865;1628324:3229496;1628324:38368874,1,20131009,2011-02-18,2013-10-09,32
155969997,20120505,0,16983951706,50012451,50008168,21458:48847441;1633959:155218811;33030:29800;33162:30916;3156768:4195556;3156768:4069612;25935:31381;13512069:22182;1628665:29782;22019:3228688;22019:3265977;22019:3340598;22019:34731;22019:2026,1,20120924,2012-05-05,2012-09-24,4
159129426,20100825,0,15198386301,50013711,50008168,21458:11580;1628665:29778;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;23181:131777;35779:131776;1628366:30915;25935:21991;8151548:29800;13394971:31377;13395135:30910,2,20120808,2010-08-25,2012-08-08,24
163555902,20090502,1,18350255057,50010544,50008168,25935:21990;1628665:3233941;1628665:29798;22019:2026;22019:50793479;22019:3287412;22019:3385599;22019:3226274;22019:138748;32047:93471;1628348:3229645;1628021:48960;13510285:3450338,1,20130103,2009-05-02,2013-01-03,44
166937481,20130620,1,18246384723,50012244,50014815,23119:3615594;21458:30992;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784,1,20140104,2013-06-20,2014-01-04,7
172453374,20130206,1,17551736567,50013175,28,1628665:3233937;1628665:82340;21475:11488282;2397831:16560944,1,20130405,2013-02-06,2013-04-05,2
174880005,20070910,0,43530317698,50010566,50008168,21458:30992;13023209:11396424;25935:21991;1628665:3233942;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748;122217801:138749;32047:93470;1628348:11468;33069:29447291;22121:30905;22009:21671;122217803:30914;22066:29563;22061:21671;122217965:3227750,1,20150203,2007-09-10,2015-02-03,89
180473754,20130522,0,42171808031,121452026,28,21458:63982785;13023209:3551662;144992429:3551662;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787,1,20150107,2013-05-22,2015-01-07,20
186418698,20120118,1,9921844112,50001748,50014815,21458:50088;13023209:3889759;2397831:16560944;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;22066:21671,1,20140324,2012-01-18,2014-03-24,26
188799366,20111130,1,23990428301,50012451,50008168,21458:30992;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;122217801:3265977;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:3290137;21477:30731631;25935:21991;13512069:31494;21475:20145005;21475:234713719;21475:493281617;21475:493281618,1,20140319,2011-11-30,2014-03-19,28
191156136,20130415,0,22333639799,50012373,50022520,21458:137236118;1633959:3373462;2397831:16561212;22131:53561459;22123:30912;22122:29563;22334:30914;2918838:27925973;22130:30902;1628665:61550;1628665:29798;1628665:29784;1628665:29782;21967:29841,1,20131016,2013-04-15,2013-10-16,6
196293483,20100117,1,18654493396,50023670,28,1628665:3233941;11684888:104528258;33969:184475658;21475:137325;21458:19479529;44983511:3324753,1,20130904,2010-01-17,2013-09-04,44
